geohash,hour,demand
qp094w,12,0.03572410794145847
qp094w,13,0.026777286034168433
qp094w,14,0.020081653395634298
qp094w,15,0.0131249401852487
qp094w,22,0.0012841681021746
qp094w,23,0.029906204746448353
qp094x,0,0.0970112522211116
qp094x,1,0.15014993491628287
qp094x,2,0.13547212771770284
qp094x,3,0.06987958717918695
qp094x,4,0.11502205861848189
qp094x,5,0.12451148271857077
qp094x,6,0.1192375810700349
qp094x,7,0.12182510637456037
qp094x,8,0.10978700507317903
qp094x,9,0.09572676360539736
qp094x,10,0.08021488079670845
qp094x,11,0.09564148268318323
qp094x,12,0.1074755236902883
qp094x,13,0.06563749033894134
qp094x,14,0.06768087865198524
qp094x,15,0.052927592227796
qp094x,16,0.027347582486452027
qp094x,17,0.020927244549293525
qp094x,18,0.013374896657825567
qp094x,20,0.0018209326313924
qp094x,21,0.00532151065490045
qp094x,22,0.06078133178328085
qp094x,23,0.08969242188341944
qp094y,0,0.02250273854651215
qp094y,1,0.0316864442306729
qp094y,2,0.06341950817702965
qp094y,3,0.03558981198728632
qp094y,4,0.05531171051904558
qp094y,5,0.02647711062695085
qp094y,6,0.04413779077889855
qp094y,7,0.03420194732449335
qp094y,8,0.03772762403020905
qp094y,9,0.043512525414651476
qp094y,10,0.0617796049686927
qp094y,11,0.03415621369839662
qp094y,12,0.036754093658439776
qp094y,13,0.022954241075069576
qp094y,14,0.017159049539013576
qp094y,15,0.024941568254269
qp094y,16,0.0075725234125981
qp094y,17,0.001764031345557
qp094y,18,0.0063772098773938
qp094y,19,0.0125971010442116
qp094y,22,0.00520709000790155
qp094y,23,0.030561095652909376
qp094z,0,0.012549228891224284
qp094z,1,0.01867102977771844
qp094z,2,0.032081932722846165
qp094z,3,0.023525919646963402
qp094z,4,0.02626041838393425
qp094z,5,0.014312801270547076
qp094z,6,0.03737959799078665
qp094z,7,0.037647858156747836
qp094z,8,0.0073498611854384
qp094z,9,0.02691997761176305
qp094z,10,0.023676943536509936
qp094z,11,0.011476734395674865
qp094z,12,0.0150979883591004
qp094z,13,0.006497819461373349
qp094z,14,0.0058897473584683
qp094z,15,0.0070623825859077
qp094z,16,0.0043161699167579
qp094z,17,0.01279304111250855
qp0950,0,0.05317327815934219
qp0950,1,0.08494673187584513
qp0950,2,0.1374419904584525
qp0950,3,0.20556027532740703
qp0950,4,0.3062910858096445
qp0950,5,0.4906846138708828
qp0950,6,0.5259979959387378
qp0950,7,0.5791308725098094
qp0950,8,0.5716718794446136
qp0950,9,0.7063595974366745
qp0950,10,0.6489797652267131
qp0950,11,0.38491698803103214
qp0950,12,0.264525612780142
qp0950,13,0.11219137964735658
qp0950,14,0.036611496070767455
qp0950,15,0.05185533731260855
qp0950,16,0.0224743988996507
qp0950,17,0.0071401309096885
qp0950,22,0.0088387037381551
qp0950,23,0.009057169180742048
qp0951,0,0.0160063354480197
qp0951,1,0.026286050099043272
qp0951,2,0.0407347806485169
qp0951,3,0.061183185171387024
qp0951,4,0.017561035315179174
qp0951,5,0.035789267477584874
qp0951,6,0.07377222704267038
qp0951,7,0.0706184905577952
qp0951,8,0.08265053072089046
qp0951,9,0.1317466937805039
qp0951,10,0.10775186899990373
qp0951,11,0.08306202557110867
qp0951,12,0.06923899336643573
qp0951,13,0.048451871051082174
qp0951,14,0.017123138525539133
qp0951,15,0.0014849643523139
qp0951,23,0.0040710488321272
qp0952,0,0.008140465294301428
qp0952,1,0.01741723469280145
qp0952,2,0.02373341382218172
qp0952,3,0.046266516864664924
qp0952,4,0.05274755611330913
qp0952,5,0.04584364288241523
qp0952,6,0.046420819806845974
qp0952,7,0.07297839995109483
qp0952,8,0.0580369585365092
qp0952,9,0.09583103394054812
qp0952,10,0.1265690721521781
qp0952,11,0.10820727174513912
qp0952,12,0.0389238589818819
qp0952,13,0.0265230475559191
qp0952,14,0.0128564223254556
qp0952,15,0.01127938274286815
qp0952,23,0.024989655707892452
qp0953,0,0.03597251685542702
qp0953,1,0.04251822844836364
qp0953,2,0.07007040637644374
qp0953,3,0.06695989786007295
qp0953,4,0.0524736532481523
qp0953,5,0.077113630771896
qp0953,6,0.10657684760932262
qp0953,7,0.08870196020344707
qp0953,8,0.08505839428131248
qp0953,9,0.11921773068189327
qp0953,10,0.16222764165379072
qp0953,11,0.14915199878258054
qp0953,12,0.08496757763027682
qp0953,13,0.06871250422185654
qp0953,14,0.027075102359561773
qp0953,15,0.021414451377141926
qp0953,16,0.0060510720314412006
qp0953,22,0.009173824171134033
qp0953,23,0.038199720706406176
qp0954,3,0.0007517379968432
qp0954,5,0.0318322984031319
qp0954,7,0.00812573702114
qp0956,2,0.0038200728458992
qp0956,11,0.0015136537978125
qp0957,0,0.0067764556650412
qp0957,1,0.001696208730353
qp0957,2,0.0054284510031447
qp0957,3,0.014282880391047
qp0957,4,0.02206082895137855
qp0957,5,0.021492889144061077
qp0957,6,0.026678551942249648
qp0957,7,0.0199969579267213
qp0957,8,0.0135928410458625
qp0957,9,0.011838787578705144
qp0957,10,0.0209955239873226
qp0957,11,0.03930383551192158
qp0957,12,0.03835871244327973
qp0957,13,0.03015753401413805
qp0957,14,0.01069678553890205
qp0957,23,0.0018272671040052
qp0958,0,0.008686910324289537
qp0958,1,0.028975677576027987
qp0958,2,0.025618801280432563
qp0958,3,0.036376265332301976
qp0958,4,0.0645905721951066
qp0958,5,0.0588221202335202
qp0958,6,0.08044985223252453
qp0958,7,0.07972044749504638
qp0958,8,0.05896573179652995
qp0958,9,0.056530831023096625
qp0958,10,0.08054445086278778
qp0958,11,0.05936713215920885
qp0958,12,0.09873759167493668
qp0958,13,0.021405764558650103
qp0958,14,0.013667249974884966
qp0958,15,0.008151127054001867
qp0958,22,0.0130472538161828
qp0958,23,0.02142959533000945
qp0959,0,0.013996326710117479
qp0959,1,0.019693866159348025
qp0959,2,0.030859938789089957
qp0959,3,0.0305851880792786
qp0959,4,0.039349928796211374
qp0959,5,0.024056674103358777
qp0959,6,0.054355301431250155
qp0959,7,0.0480022580424186
qp0959,8,0.03514109160171487
qp0959,9,0.03963547541799915
qp0959,10,0.0246493037347601
qp0959,11,0.0388957405363659
qp0959,12,0.004267613736521033
qp0959,13,0.010542756213694951
qp0959,14,0.0041323881170873
qp0959,15,0.0020662059972474
qp0959,23,0.0011069503712588
qp095b,0,0.0372429988130387
qp095b,1,0.046028112149309484
qp095b,2,0.03794994545773432
qp095b,3,0.030630277128669975
qp095b,4,0.05641018260467353
qp095b,5,0.0593014248090128
qp095b,6,0.028190742558923024
qp095b,7,0.034626510285634425
qp095b,8,0.02010534231709995
qp095b,9,0.0234452725158983
qp095b,10,0.024770137545197576
qp095b,11,0.0144907963584503
qp095b,12,0.03502136894094723
qp095b,13,0.03993832549132473
qp095b,14,0.030865254661387374
qp095b,15,0.0141129338170746
qp095b,16,0.0071245398525321
qp095b,17,0.0121202650692593
qp095b,18,0.00677380509919185
qp095b,22,0.018355105124091352
qp095b,23,0.0198694769937919
qp095c,0,0.021448138130157397
qp095c,1,0.045103911313180686
qp095c,2,0.03885960157940488
qp095c,3,0.043634583015704574
qp095c,4,0.0773775430636436
qp095c,5,0.01081763022436395
qp095c,6,0.03662404097556063
qp095c,7,0.029910801549491235
qp095c,8,0.04063901750472178
qp095c,9,0.014812948548286168
qp095c,10,0.0331516874079859
qp095c,11,0.055332736930156126
qp095c,12,0.03528720733348083
qp095c,13,0.021766750937592352
qp095c,14,0.0217729440253871
qp095c,15,0.0186527542062319
qp095c,22,0.0379250152189437
qp095c,23,0.049250627658691065
qp095d,0,0.0042128488923495
qp095d,1,0.01725777361581813
qp095d,2,0.011424196174129798
qp095d,3,0.0177295430869928
qp095d,4,0.014371033296840075
qp095d,5,0.0128386922270529
qp095d,7,0.0239650273502455
qp095d,9,0.013501477957852467
qp095d,10,0.0138626204540677
qp095d,13,0.00826273496789965
qp095e,0,0.0068588277258036
qp095e,1,0.027129994878698972
qp095e,2,0.012947981480896459
qp095e,3,0.0297268245784916
qp095e,4,0.01708776064374855
qp095e,5,0.009647608122414851
qp095e,6,0.00980350672634635
qp095e,7,0.015643729670447075
qp095e,8,0.0023634262053511
qp095e,9,0.015884404809785053
qp095e,10,0.0044269560782660995
qp095e,11,0.0214697301358342
qp095e,12,0.0237050890068282
qp095e,13,0.03127327216616942
qp095e,14,0.0041938694242814
qp095e,15,0.0015047752465397498
qp095e,16,0.0018207104633042
qp095e,17,0.0045705990408
qp095e,23,0.007668360938590749
qp095f,4,0.0021781690343901
qp095f,10,0.006054816085126733
qp095f,11,0.0032207166904021497
qp095g,1,0.0034874922368607
qp095g,3,0.0020437193997271
qp095g,6,0.00943887793466855
qp095h,5,0.00764692213795765
qp095j,0,0.013096098169348473
qp095j,1,0.0203531788504584
qp095j,2,0.0158589534426569
qp095j,3,0.028545983298664725
qp095j,4,0.0097045589396882
qp095j,6,0.0173274427343413
qp095j,7,0.0016420221213397
qp095j,8,0.014191910947741875
qp095j,9,0.029831718377616032
qp095j,10,0.01871179319716145
qp095j,11,0.0101691176487129
qp095j,12,0.0021387812954267
qp095j,23,0.0122714973268555
qp095k,0,0.01727386070586166
qp095k,1,0.024025467263773997
qp095k,2,0.04608666156276578
qp095k,3,0.0128209788662537
qp095k,4,0.026947167471012067
qp095k,5,0.0164721634987345
qp095k,6,0.031035988686833174
qp095k,7,0.0184098177601254
qp095k,8,0.028578928002226472
qp095k,9,0.035144775211547824
qp095k,10,0.03090125379498555
qp095k,11,0.03433133737046093
qp095k,12,0.038759040364609164
qp095k,13,0.032184389894010276
qp095k,14,0.00595388308929
qp095k,15,0.0365411307718232
qp095k,23,0.0064057910638721
qp095m,0,0.0235041578514943
qp095m,1,0.01603976829061195
qp095m,2,0.0168349639294403
qp095m,3,0.01350738816044675
qp095m,4,0.023591913222346227
qp095m,5,0.02871639397589195
qp095m,6,0.027360700059199952
qp095m,7,0.0371160791753821
qp095m,8,0.02258820724350535
qp095m,9,0.023007066621238997
qp095m,10,0.02779377283041675
qp095m,11,0.0478989381748616
qp095m,12,0.0272082421653698
qp095m,13,0.023590554241562676
qp095m,14,0.00254074910576
qp095m,23,0.038461705583562066
qp095n,0,0.026085363807793735
qp095n,1,0.047205744607258175
qp095n,2,0.06681032981688424
qp095n,3,0.042787324438582824
qp095n,4,0.06386843659664253
qp095n,5,0.034661936911808425
qp095n,6,0.0189487682243762
qp095n,7,0.01100615159451168
qp095n,8,0.011412352645917834
qp095n,9,0.04613165061225627
qp095n,10,0.0330685998794843
qp095n,11,0.0072402577801985
qp095n,12,0.027202717137224802
qp095n,13,0.01347790581506085
qp095n,14,0.0072379434719318
qp095n,15,0.0109496454824703
qp095n,22,0.0354811271969913
qp095n,23,0.04085469667776032
qp095p,1,0.0055659246751106495
qp095p,2,0.011551638375606734
qp095p,3,0.01598833055442455
qp095p,5,0.0126626472701092
qp095p,9,0.0144646132089857
qp095p,10,0.0016001614485421
qp095p,11,0.020045086375842125
qp095p,12,0.00976382507627515
qp095p,13,0.0039634261053659
qp095q,0,0.09638499906005453
qp095q,1,0.09104276984468804
qp095q,2,0.08469196398461634
qp095q,3,0.11548149772110172
qp095q,4,0.13226104674626138
qp095q,5,0.08901890671081497
qp095q,6,0.11753597173342323
qp095q,7,0.09936547337136326
qp095q,8,0.08720531177085697
qp095q,9,0.08100779569894377
qp095q,10,0.08939635326579892
qp095q,11,0.1327895800317686
qp095q,12,0.16043576302765672
qp095q,13,0.0767933631146976
qp095q,14,0.05169572782494555
qp095q,15,0.038008238140903976
qp095q,16,0.01694724234923405
qp095q,17,0.0202703196901738
qp095q,18,0.006699012199142
qp095q,19,0.0041946858487081
qp095q,22,0.0210788324346817
qp095q,23,0.0662862407603883
qp095r,0,0.10691130951773925
qp095r,1,0.11017167477834143
qp095r,2,0.13393549819873365
qp095r,3,0.1396766022302422
qp095r,4,0.1124953615147357
qp095r,5,0.09928612541830355
qp095r,6,0.13230817757174676
qp095r,7,0.11271521663486567
qp095r,8,0.09839876498804505
qp095r,9,0.14096452839814674
qp095r,10,0.09763469348950457
qp095r,11,0.12053556906953825
qp095r,12,0.10589047601033998
qp095r,13,0.07053589598865295
qp095r,14,0.0597291962988787
qp095r,15,0.03088047207151805
qp095r,16,0.0089160398975791
qp095r,17,0.028659741362765268
qp095r,18,0.032389527745809
qp095r,19,0.01088456969449495
qp095r,21,0.03073058641293225
qp095r,22,0.07196973963920335
qp095r,23,0.07449501601463575
qp095s,0,0.03277436311469254
qp095s,1,0.025402406370788545
qp095s,2,0.02695517096395176
qp095s,3,0.019081653981129865
qp095s,4,0.0533043823897231
qp095s,5,0.014999078499388651
qp095s,6,0.0239730971762271
qp095s,7,0.013630748597453432
qp095s,8,0.011635690195052966
qp095s,9,0.0016014437671917998
qp095s,10,0.007679420436742267
qp095s,11,0.0248175348191058
qp095s,12,0.02598603909522613
qp095s,13,0.01766621802011075
qp095s,17,0.0014076248030132
qp095s,23,0.010224125592523
qp095t,0,0.01800408343847548
qp095t,1,0.01009914858431404
qp095t,2,0.006297806192057875
qp095t,3,0.00476192907219145
qp095t,4,0.014610824763894218
qp095t,5,0.0231896003138924
qp095t,6,0.014819693881926901
qp095t,7,0.01660832308866835
qp095t,8,0.013390587352112451
qp095t,9,0.007927478671852966
qp095t,10,0.0086912854991205
qp095t,11,0.01681568033635345
qp095t,12,0.00205521567798625
qp095t,13,0.0160170756239838
qp095t,14,0.0161466139501611
qp095t,15,0.00355920094401586
qp095t,17,0.0098725953016276
qp095t,22,0.0017034132298034
qp095t,23,0.0064500497453519
qp095u,0,0.0046490275750305
qp095u,1,0.02870585430051622
qp095u,2,0.032213442310709
qp095u,3,0.014152856743712534
qp095u,4,0.026788146009461652
qp095u,5,0.04754806246342755
qp095u,6,0.04056077587531483
qp095u,7,0.017774134601215
qp095u,8,0.0375127561403914
qp095u,9,0.03451594695570223
qp095u,10,0.015354626080680674
qp095u,11,0.051830650734765046
qp095u,12,0.04754149571901588
qp095u,13,0.0571821933672436
qp095u,14,0.023079969451120248
qp095u,15,0.010928715014079899
qp095u,16,0.022009279955439765
qp095u,17,0.0186271791809582
qp095u,22,0.0072996493889151
qp095u,23,0.020756750930921376
qp095v,0,0.04758460956917915
qp095v,1,0.10087889110664482
qp095v,2,0.11422714372964204
qp095v,3,0.10380202265755617
qp095v,4,0.10178706205779026
qp095v,5,0.12849115010458623
qp095v,6,0.11615966492398602
qp095v,7,0.16968008100400858
qp095v,8,0.1386724741691823
qp095v,9,0.12396576015740315
qp095v,10,0.1514565957117357
qp095v,11,0.2003241677444358
qp095v,12,0.1518437385333095
qp095v,13,0.12560074948630734
qp095v,14,0.06498698894624375
qp095v,15,0.05836650151163165
qp095v,16,0.06640084878104108
qp095v,17,0.0349172004383691
qp095v,18,0.014930469740957776
qp095v,19,0.03883186283773595
qp095v,20,0.0078238205409589
qp095v,22,0.020578000066093966
qp095v,23,0.0248337604596827
qp095w,0,0.060579587882943015
qp095w,1,0.0602717919908035
qp095w,2,0.06685108831677303
qp095w,3,0.0924992364240855
qp095w,4,0.08720816152787711
qp095w,5,0.034995583712121
qp095w,6,0.05346754096642563
qp095w,7,0.08505694811787345
qp095w,8,0.04110743809789675
qp095w,9,0.08626650579135092
qp095w,10,0.0842176589549905
qp095w,11,0.07658914390926687
qp095w,12,0.0799614041753704
qp095w,13,0.043927506107202204
qp095w,14,0.02201324748828845
qp095w,16,0.0003177161396757
qp095w,22,0.016561995315648625
qp095w,23,0.0174636303149534
qp095x,0,0.043186007044135874
qp095x,1,0.05777556433971558
qp095x,2,0.07272746481071765
qp095x,3,0.07417282712227916
qp095x,4,0.022231038627974424
qp095x,5,0.03564769572304365
qp095x,6,0.05673288424958828
qp095x,7,0.044813439791607124
qp095x,8,0.032759226556332496
qp095x,9,0.06559810899973505
qp095x,10,0.08939140675294975
qp095x,11,0.03354978510284085
qp095x,12,0.0381803161098587
qp095x,13,0.04243077737370675
qp095x,14,0.023383051486880302
qp095x,15,0.015449929340811325
qp095x,16,0.0023785961248652
qp095x,17,0.0075558339531928
qp095x,21,0.0017556731525974
qp095x,22,0.036497408516476225
qp095x,23,0.05669145245904597
qp095y,0,0.0076984589049313825
qp095y,1,0.014499379642907527
qp095y,2,0.01425140210271275
qp095y,3,0.02399185558057805
qp095y,4,0.0177130709199618
qp095y,6,0.007139582081496333
qp095y,7,0.0130080842614086
qp095y,8,0.020710978944734927
qp095y,9,0.01208632694505085
qp095y,10,0.020657499197247825
qp095y,11,0.0252670241210943
qp095y,12,0.020115465377579002
qp095y,13,0.0049342339407349
qp095y,15,0.0011509742194934
qp095y,16,0.0259731172045387
qp095y,20,0.00458225416941665
qp095y,22,0.0034182232190369
qp095z,0,0.022067890903062697
qp095z,1,0.0417493457108146
qp095z,2,0.050928806881780676
qp095z,3,0.060330589426894225
qp095z,4,0.0598571303252788
qp095z,5,0.0410940157262736
qp095z,6,0.045946579252486075
qp095z,7,0.055318537125652004
qp095z,8,0.0270631468500792
qp095z,9,0.04049780321302575
qp095z,10,0.0476134011206326
qp095z,11,0.05120260551361493
qp095z,12,0.08151197986846258
qp095z,13,0.04286691417857043
qp095z,14,0.039593830742342725
qp095z,15,0.0172606584690565
qp095z,22,0.01229006685809465
qp095z,23,0.01949372863232815
qp0960,0,0.04766476449932492
qp0960,1,0.06625616725573166
qp0960,2,0.024285781125915902
qp0960,3,0.029826986519819375
qp0960,4,0.0702879739636115
qp0960,5,0.028152288892057224
qp0960,6,0.06191612518930928
qp0960,7,0.055901764582866525
qp0960,8,0.06238563152806548
qp0960,9,0.059164065458646845
qp0960,10,0.07491473012381472
qp0960,11,0.0702553096100101
qp0960,12,0.0723683929858714
qp0960,13,0.04584543093210178
qp0960,14,0.02544154427274847
qp0960,15,0.00445644942589645
qp0960,16,0.00630309751557825
qp0960,17,0.0064052944764467
qp0960,20,0.0035631951848878
qp0960,22,0.0050125473543738
qp0960,23,0.024915134053375976
qp0961,0,0.09811914509644867
qp0961,1,0.10660984019529994
qp0961,2,0.0977385408434674
qp0961,3,0.06773928901485465
qp0961,4,0.0700930091196579
qp0961,5,0.1235976867688809
qp0961,6,0.11251984021998375
qp0961,7,0.06555542934527797
qp0961,8,0.060948929004724005
qp0961,9,0.061706385701279474
qp0961,10,0.06870896256722896
qp0961,11,0.08342835619201112
qp0961,12,0.08964224954536343
qp0961,13,0.052912285631465154
qp0961,14,0.0478642136259552
qp0961,15,0.0113110894742579
qp0961,16,0.00958269401972975
qp0961,17,0.008604392240997301
qp0961,18,0.0099854661345329
qp0961,19,0.007575792517239201
qp0961,21,0.01343861162338855
qp0961,22,0.038276038978916446
qp0961,23,0.0817049410493206
qp0962,0,0.11435869000746765
qp0962,1,0.1373604671658834
qp0962,2,0.15598336179639952
qp0962,3,0.13709291750353564
qp0962,4,0.10805641127013996
qp0962,5,0.13414721322060988
qp0962,6,0.09751122699074485
qp0962,7,0.09931136830099868
qp0962,8,0.11282003810117765
qp0962,9,0.1182852982316589
qp0962,10,0.11675128246641217
qp0962,11,0.10438500225746691
qp0962,12,0.10718754556566698
qp0962,13,0.0670055260259107
qp0962,14,0.06467947396285367
qp0962,15,0.04093118126759102
qp0962,16,0.0245356863394091
qp0962,17,0.01859112304282243
qp0962,18,0.0055545090995107
qp0962,22,0.033853678011459
qp0962,23,0.0885151795738916
qp0963,0,0.02639476769202804
qp0963,1,0.022921621077245616
qp0963,2,0.06368217035731172
qp0963,3,0.0250723311651496
qp0963,4,0.048981227280048924
qp0963,5,0.035346027232560424
qp0963,6,0.04230925133240985
qp0963,7,0.040219525168591876
qp0963,8,0.03561969861712225
qp0963,9,0.015116576016371232
qp0963,10,0.02098456171296915
qp0963,11,0.035320375500901564
qp0963,12,0.02480832986005145
qp0963,13,0.0103775367241636
qp0963,14,0.009273951822323274
qp0963,16,0.0049392341160125995
qp0963,22,0.0025413798807544
qp0963,23,0.014726788791784498
qp0968,0,0.03223851834874868
qp0968,1,0.04593402680171134
qp0968,2,0.05817886940535444
qp0968,3,0.05583130672206935
qp0968,4,0.059638785461798974
qp0968,5,0.0651356644485336
qp0968,6,0.018949910164341267
qp0968,7,0.0227627180247511
qp0968,8,0.040375757040137274
qp0968,9,0.05415696673556807
qp0968,10,0.046040127158200654
qp0968,11,0.044279685839277126
qp0968,12,0.011287535811352351
qp0968,13,0.01100618583626255
qp0968,14,0.010257881563783
qp0968,15,0.0094355260878872
qp0968,16,0.0058246602955737
qp0968,17,0.0023355378838954
qp0968,18,0.007015641516046599
qp0968,19,0.000765797634593
qp0968,22,0.0045904618938644
qp0968,23,0.024549625639140576
qp0969,0,0.022424172489805685
qp0969,1,0.01863040494532361
qp0969,2,0.03227843027411074
qp0969,3,0.02768776614546695
qp0969,4,0.011399449724134399
qp0969,5,0.018814165451473474
qp0969,6,0.0312776689528136
qp0969,7,0.0198126601727798
qp0969,8,0.0239053728780077
qp0969,9,0.017466954975228963
qp0969,10,0.019997875566744733
qp0969,11,0.014662013801141
qp0969,12,0.026230152336152925
qp0969,13,0.0203246629010995
qp0969,14,0.008157043903842833
qp0969,15,0.0020153986089940998
qp0969,16,0.010924716860288801
qp0969,23,0.03271722111072335
qp096b,0,0.08208696736693047
qp096b,1,0.08799412105364014
qp096b,2,0.09237001480029687
qp096b,3,0.10917971602221722
qp096b,4,0.1562912709965856
qp096b,5,0.13154221651604617
qp096b,6,0.10393058984113555
qp096b,7,0.09902092263791484
qp096b,8,0.06272941415848363
qp096b,9,0.122919878700608
qp096b,10,0.08586671798516504
qp096b,11,0.12825456375165625
qp096b,12,0.12321536412952269
qp096b,13,0.0755077036153666
qp096b,14,0.05370023946217638
qp096b,15,0.053884041395003676
qp096b,16,0.011754079869323366
qp096b,17,0.017004843272378032
qp096b,21,0.002234342792154
qp096b,22,0.0301550363729871
qp096b,23,0.06515277744572787
qp096c,0,0.032253071553217584
qp096c,1,0.0222213986600019
qp096c,2,0.052842667278689553
qp096c,3,0.0605705376084544
qp096c,4,0.08615823503101705
qp096c,5,0.055140811661395325
qp096c,6,0.03919670359984957
qp096c,7,0.04272079535671585
qp096c,8,0.040550680399865896
qp096c,9,0.0534695726462652
qp096c,10,0.061331126993031546
qp096c,11,0.06367298738123515
qp096c,12,0.058397624955674854
qp096c,13,0.0353626490809747
qp096c,14,0.02739060856343785
qp096c,15,0.04158290639768085
qp096c,16,0.0064355963865578
qp096c,17,0.0047062455719889
qp096c,22,0.0053492431722151
qp096c,23,0.044531655382865735
qp096d,0,0.0041679965359378
qp096d,1,0.0138995002891158
qp096d,2,0.0326737267623097
qp096d,3,0.02016761287663745
qp096d,4,0.01180831202314235
qp096d,5,0.010761865533842967
qp096d,6,0.029749831557344165
qp096d,7,0.00567815709870155
qp096d,8,0.01375099039446305
qp096d,9,0.04115489035203965
qp096d,10,0.02340888464184105
qp096d,11,0.032386199175841276
qp096d,12,0.029314944126784575
qp096d,13,0.014948721648152202
qp096d,14,0.0035346410384239665
qp096d,15,0.0106556637107767
qp096d,16,0.01051081806687945
qp096d,23,0.0032943158846734
qp096e,0,0.0148601206381254
qp096e,1,0.0109226452479304
qp096e,2,0.01941380535937385
qp096e,3,0.0035050267828175
qp096e,5,0.0055792164376231995
qp096e,6,0.010330759086895699
qp096e,7,0.022678832093190552
qp096e,8,0.04062839727476545
qp096e,9,0.047105728736948876
qp096e,10,0.11742206286786563
qp096e,11,0.14251894857170327
qp096e,12,0.09003970594706075
qp096e,13,0.047627555377996
qp096e,14,0.023547525639836024
qp096e,15,0.012428552447578501
qp096e,16,0.03708264596509547
qp096e,17,0.018800549514095034
qp096e,18,0.0122824422481523
qp096e,19,0.0056175687693004
qp096e,20,0.00366041360437875
qp096f,0,0.1694082391438838
qp096f,1,0.21402242046315664
qp096f,2,0.20444545445758494
qp096f,3,0.2592273470247893
qp096f,4,0.2351667579377916
qp096f,5,0.23866920603365216
qp096f,6,0.26506123719174146
qp096f,7,0.35449984983962773
qp096f,8,0.3001195357403821
qp096f,9,0.3323522015528824
qp096f,10,0.29693610922278835
qp096f,11,0.27365999867610036
qp096f,12,0.237570460916522
qp096f,13,0.22538939538288727
qp096f,14,0.16714896130087642
qp096f,15,0.1139287424406139
qp096f,16,0.06087814800141655
qp096f,17,0.03492664541418083
qp096f,18,0.022691727931009674
qp096f,19,0.011068566660236234
qp096f,20,0.00313162836380185
qp096f,21,0.03220571458185007
qp096f,22,0.08935775100822478
qp096f,23,0.1255063598583148
qp096g,0,0.08010039202904448
qp096g,1,0.09058157131036491
qp096g,2,0.06256298138450897
qp096g,3,0.11025164257981152
qp096g,4,0.05297693170811608
qp096g,5,0.08540349685164154
qp096g,6,0.09629512108244562
qp096g,7,0.1031439376036104
qp096g,8,0.13652896433794612
qp096g,9,0.11181576646608662
qp096g,10,0.13753281154565916
qp096g,11,0.10511157966067715
qp096g,12,0.0753619150545912
qp096g,13,0.07472441760731392
qp096g,14,0.0770427718047753
qp096g,15,0.06442761110408016
qp096g,16,0.028124073542551302
qp096g,17,0.02379860321568877
qp096g,22,0.02782689428871643
qp096g,23,0.04794465972791785
qp096h,0,0.012879959735991183
qp096h,1,0.015195880757046563
qp096h,2,0.01512812526141524
qp096h,3,0.009829992546598675
qp096h,4,0.03541125331287565
qp096h,5,0.02218496953124045
qp096h,6,0.023223451810290025
qp096h,7,0.027262839808370475
qp096h,8,0.0139009191215256
qp096h,9,0.049812137327901275
qp096h,10,0.0220742662559838
qp096h,11,0.021037744015801333
qp096h,12,0.040436366900181174
qp096h,13,0.0247416561416558
qp096h,15,0.008028868692831075
qp096h,16,0.0029091062566435
qp096h,21,0.0074622688686716
qp096h,22,0.0172507530271043
qp096h,23,0.017330955895820573
qp096j,0,0.0524939772703195
qp096j,1,0.06889446320011773
qp096j,2,0.0690723477733699
qp096j,3,0.10928033146621603
qp096j,4,0.09510890429234539
qp096j,5,0.06219740482143505
qp096j,6,0.08939342451210967
qp096j,7,0.0644889556423556
qp096j,8,0.0826107125340194
qp096j,9,0.07778441941689196
qp096j,10,0.10293614817781276
qp096j,11,0.11905160915408032
qp096j,12,0.13087904556772312
qp096j,13,0.12705579857283802
qp096j,14,0.0608853255209916
qp096j,15,0.03369644293208374
qp096j,17,0.007500492824314
qp096j,22,0.0262573150826272
qp096j,23,0.0714855691460346
qp096k,0,0.0073593847158771
qp096k,4,0.016501269620745166
qp096k,5,0.0040978512177216
qp096k,6,0.00575804106741075
qp096k,7,0.012678244520887033
qp096k,8,0.0088510124251058
qp096k,9,0.00220058382533975
qp096k,10,0.01051031673055775
qp096k,12,0.0181461520486297
qp096k,13,0.0075972331823604
qp096k,14,0.0029167070611604
qp096k,16,0.0039982826907169
qp096m,0,0.034374217222950976
qp096m,1,0.05100523961546085
qp096m,2,0.040182547749361516
qp096m,3,0.0419142645046865
qp096m,4,0.041291334808371875
qp096m,5,0.0413435923351231
qp096m,6,0.052573366222873605
qp096m,7,0.0552844522014962
qp096m,8,0.029127290433854
qp096m,9,0.0624001479828416
qp096m,10,0.05027317435567963
qp096m,11,0.07688550556363766
qp096m,12,0.07277317281986931
qp096m,13,0.037350000296355476
qp096m,14,0.0354058534224444
qp096m,15,0.0386739558560322
qp096m,16,0.0524259040012352
qp096m,17,0.047238019668746974
qp096m,18,0.03933944827909995
qp096m,19,0.047781119977575004
qp096m,20,0.04888047057891017
qp096m,22,0.016162689812035023
qp096m,23,0.04701266385724417
qp096n,0,0.10212317281541408
qp096n,1,0.13091828369817468
qp096n,2,0.14548543335255792
qp096n,3,0.15854798341582038
qp096n,4,0.18059582169390404
qp096n,5,0.12684725974667854
qp096n,6,0.0939757930937943
qp096n,7,0.08703222868363181
qp096n,8,0.09650282155583925
qp096n,9,0.1009940067492026
qp096n,10,0.09939060845169237
qp096n,11,0.11687355598964888
qp096n,12,0.09165510110400943
